,id,ftype,image_loc,mask_loc,height,width,area,aeroplane_sum,bicycle_sum,bird_sum,boat_sum,bottle_sum,bus_sum,car_sum,cat_sum,chair_sum,cow_sum,diningtable_sum,dog_sum,horse_sum,motorbike_sum,person_sum,pottedplant_sum,sheep_sum,sofa_sum,train_sum,tvmonitor_sum,background_sum,border_sum,major_label,major_num,aeroplane_prop,bicycle_prop,bird_prop,boat_prop,bottle_prop,bus_prop,car_prop,cat_prop,chair_prop,cow_prop,diningtable_prop,dog_prop,horse_prop,motorbike_prop,person_prop,pottedplant_prop,sheep_prop,sofa_prop,train_prop,tvmonitor_prop,background_prop,border_prop,aeroplane_cnt,bicycle_cnt,bird_cnt,boat_cnt,bottle_cnt,bus_cnt,car_cnt,cat_cnt,chair_cnt,cow_cnt,diningtable_cnt,dog_cnt,horse_cnt,motorbike_cnt,person_cnt,pottedplant_cnt,sheep_cnt,sofa_cnt,train_cnt,tvmonitor_cnt,background_cnt,border_cnt,use_image,cluster_num_16,random_rstate1_fold0,random_rstate1_fold1,random_rstate1_fold2,random_rstate1_fold3,random_rstate1_fold4,skf_prop_rstate1_fold0,skf_prop_rstate1_fold1,skf_prop_rstate1_fold2,skf_prop_rstate1_fold3,skf_prop_rstate1_fold4,skf_major_rstate1_fold0,skf_major_rstate1_fold1,skf_major_rstate1_fold2,skf_major_rstate1_fold3,skf_major_rstate1_fold4,random_rstate2_fold0,random_rstate2_fold1,random_rstate2_fold2,random_rstate2_fold3,random_rstate2_fold4,skf_prop_rstate2_fold0,skf_prop_rstate2_fold1,skf_prop_rstate2_fold2,skf_prop_rstate2_fold3,skf_prop_rstate2_fold4,skf_major_rstate2_fold0,skf_major_rstate2_fold1,skf_major_rstate2_fold2,skf_major_rstate2_fold3,skf_major_rstate2_fold4,random_rstate3_fold0,random_rstate3_fold1,random_rstate3_fold2,random_rstate3_fold3,random_rstate3_fold4,skf_prop_rstate3_fold0,skf_prop_rstate3_fold1,skf_prop_rstate3_fold2,skf_prop_rstate3_fold3,skf_prop_rstate3_fold4,skf_major_rstate3_fold0,skf_major_rstate3_fold1,skf_major_rstate3_fold2,skf_major_rstate3_fold3,skf_major_rstate3_fold4,random_rstate4_fold0,random_rstate4_fold1,random_rstate4_fold2,random_rstate4_fold3,random_rstate4_fold4,skf_prop_rstate4_fold0,skf_prop_rstate4_fold1,skf_prop_rstate4_fold2,skf_prop_rstate4_fold3,skf_prop_rstate4_fold4,skf_major_rstate4_fold0,skf_major_rstate4_fold1,skf_major_rstate4_fold2,skf_major_rstate4_fold3,skf_major_rstate4_fold4,random_rstate5_fold0,random_rstate5_fold1,random_rstate5_fold2,random_rstate5_fold3,random_rstate5_fold4,skf_prop_rstate5_fold0,skf_prop_rstate5_fold1,skf_prop_rstate5_fold2,skf_prop_rstate5_fold3,skf_prop_rstate5_fold4,skf_major_rstate5_fold0,skf_major_rstate5_fold1,skf_major_rstate5_fold2,skf_major_rstate5_fold3,skf_major_rstate5_fold4
1170,2010_004363,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004363.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004363.png,338,400,135200,0,0,0,0,0,0,0,0,682,0,0,0,42798,0,0,0,0,0,0,0,84400,7320,horse,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050443786982248525,0.0,0.0,0.0,0.3165532544378698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6242603550295858,0.05414201183431953,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,13,val,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train
1171,2010_004365,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004365.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004365.png,500,375,187500,0,0,0,0,0,0,0,73233,0,0,0,0,0,0,0,0,0,0,0,0,109118,5149,cat,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5819626666666666,0.027461333333333334,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3,train,val,train,train,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,val,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,val,train,train,train,train,train,val,train,train,train,train,val,train,train,train
1172,2010_004370,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004370.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004370.png,270,360,97200,0,0,0,0,0,0,0,0,0,0,0,23834,0,0,6181,0,0,0,0,0,62320,4865,dog,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24520576131687244,0.0,0.0,0.06359053497942387,0.0,0.0,0.0,0.0,0.0,0.6411522633744856,0.05005144032921811,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,14,val,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train
1173,2010_004429,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004429.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004429.png,375,500,187500,0,0,0,0,2277,0,0,0,11586,0,0,0,0,0,0,0,0,0,0,1529,161868,10240,chair,9,0.0,0.0,0.0,0.0,0.012144,0.0,0.0,0.0,0.061792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008154666666666666,0.863296,0.05461333333333333,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,0,val,train,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,train,val,val,train,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,train,val,train
1174,2010_004450,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004450.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004450.png,375,500,187500,0,0,0,0,0,0,0,0,0,0,0,15685,0,0,0,0,0,0,0,0,158817,12998,dog,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08365333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847024,0.06932266666666667,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,0,train,train,train,val,train,train,train,train,train,val,train,train,train,train,val,val,train,train,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train
1175,2010_004478,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004478.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004478.png,333,500,166500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19442,0,142855,4203,train,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11676876876876877,0.0,0.857987987987988,0.025243243243243244,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,0,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train,train,train,train,train,train,val,val,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,train,val
1176,2010_004481,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004481.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004481.png,500,375,187500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115907,0,0,16115,0,0,46355,9123,person,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6181706666666666,0.0,0.0,0.08594666666666667,0.0,0.0,0.24722666666666668,0.048656,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,1,train,val,train,train,train,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,val,train,val,train,train,train,train,train,train,train,train,val,train,val,train,train,train
1177,2010_004493,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004493.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004493.png,380,500,190000,0,0,0,886,0,0,0,0,0,0,0,105186,0,0,0,0,0,0,0,0,76618,7310,dog,12,0.0,0.0,0.0,0.004663157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5536105263157894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40325263157894736,0.03847368421052631,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,14,train,val,train,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,train,val,train,val,train,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train
1178,2010_004499,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004499.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004499.png,375,500,187500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49657,0,8300,0,0,0,122350,7193,person,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2648373333333333,0.0,0.04426666666666667,0.0,0.0,0.0,0.6525333333333333,0.03836266666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,1,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,train,val,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train
1179,2010_004540,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004540.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004540.png,333,500,166500,0,0,0,0,0,0,0,10670,0,0,0,0,0,0,0,0,0,0,0,0,153085,2745,cat,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06408408408408409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9194294294294294,0.016486486486486488,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,val,train,train,train,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,val,train,train,train
1180,2010_004560,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004560.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004560.png,375,500,187500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16916,0,49862,0,0,0,99246,21476,sheep,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09021866666666667,0.0,0.26593066666666665,0.0,0.0,0.0,0.529312,0.11453866666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,7,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,train
1181,2010_004577,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004577.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004577.png,375,500,187500,0,0,0,0,0,0,96164,0,77,0,0,0,0,0,3886,0,0,0,0,0,68662,18711,car,7,0.0,0.0,0.0,0.0,0.0,0.0,0.5128746666666667,0.0,0.00041066666666666666,0.0,0.0,0.0,0.0,0.0,0.02072533333333333,0.0,0.0,0.0,0.0,0.0,0.3661973333333333,0.099792,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,9,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,train,train,train,train,val,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train
1182,2010_004598,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004598.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004598.png,375,500,187500,0,0,0,0,0,0,0,0,0,3986,0,0,0,0,0,0,0,0,0,0,181925,1589,cow,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021258666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9702666666666667,0.008474666666666667,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,0,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,val,train,train
1183,2010_004616,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004616.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004616.png,375,500,187500,0,0,0,0,0,102155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78110,7235,bus,6,0.0,0.0,0.0,0.0,0.0,0.5448266666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41658666666666666,0.038586666666666665,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,6,train,val,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,val,train,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,val,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train
1184,2010_004620,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004620.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004620.png,378,500,189000,0,0,0,0,0,0,0,0,0,0,0,17341,0,0,0,0,0,0,0,0,166852,4807,dog,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09175132275132275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8828148148148148,0.025433862433862434,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,0,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,val,train,train,train,train,train,train,train,val,val,train,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train,val,train,train,train
1185,2010_004625,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004625.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004625.png,326,500,163000,0,0,0,0,0,79655,90,0,0,0,0,0,0,0,1040,0,0,0,0,0,75638,6577,bus,6,0.0,0.0,0.0,0.0,0.0,0.48868098159509205,0.0005521472392638037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006380368098159509,0.0,0.0,0.0,0.0,0.0,0.4640368098159509,0.040349693251533744,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,6,val,train,train,train,train,train,train,train,train,val,train,val,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,train,val,val,train,train,train,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train
1186,2010_004669,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004669.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004669.png,376,500,188000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86736,0,97624,3640,train,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4613617021276596,0.0,0.5192765957446809,0.019361702127659575,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,4,val,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train
1187,2010_004683,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004683.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004683.png,333,500,166500,0,0,0,0,0,0,0,0,0,0,0,11362,0,0,0,14970,0,0,0,0,121513,18655,pottedplant,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06824024024024024,0.0,0.0,0.0,0.08990990990990991,0.0,0.0,0.0,0.0,0.7298078078078079,0.11204204204204204,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,0,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train,train,train,train,train,val,val,train,train,train,train
1188,2010_004694,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004694.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004694.png,500,375,187500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45746,0,0,0,134815,6939,sheep,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24397866666666668,0.0,0.0,0.0,0.7190133333333333,0.037008,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,7,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train
1189,2010_004704,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004704.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004704.png,375,500,187500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29205,0,6751,0,0,0,139262,12282,person,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15576,0.0,0.036005333333333334,0.0,0.0,0.0,0.7427306666666667,0.065504,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,0,val,train,train,train,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,train,train,train,val,train,val,train,train,train,train
1190,2010_004721,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004721.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004721.png,375,500,187500,79429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100872,7199,aeroplane,1,0.42362133333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537984,0.03839466666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,train,train,train,train,val,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,train,train,val,train,train,train,val,train,train,val,train,train,train,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val
1191,2010_004760,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004760.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004760.png,500,375,187500,0,0,0,0,0,0,0,17155,0,0,0,10612,0,0,0,0,0,0,0,0,152434,7299,cat,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09149333333333333,0.0,0.0,0.0,0.05659733333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8129813333333333,0.038928,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0,train,train,train,train,val,train,val,train,train,train,train,train,train,train,val,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,train,val
1192,2010_004766,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004766.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004766.png,375,500,187500,0,0,0,0,0,0,0,0,0,0,0,0,0,69675,0,0,0,0,0,0,105508,12317,motorbike,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3716,0.0,0.0,0.0,0.0,0.0,0.0,0.5627093333333333,0.06569066666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,5,val,train,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,train,val,train,train,val,train,train,val,train,train,train,train
1193,2010_004773,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004773.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004773.png,500,375,187500,0,0,0,34905,0,0,0,0,0,0,0,0,0,0,2516,0,0,0,0,0,139088,10991,boat,4,0.0,0.0,0.0,0.18616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013418666666666667,0.0,0.0,0.0,0.0,0.0,0.7418026666666667,0.058618666666666666,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,0,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,train,train,train,train,val,val,train,train,train,train,train,train,val,train,train,train,train,train,train,val,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train
1194,2010_004805,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004805.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004805.png,375,500,187500,0,0,0,0,0,0,0,0,9277,0,0,0,0,0,0,0,0,15496,0,1413,155305,6009,sofa,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04947733333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08264533333333333,0.0,0.007536,0.8282933333333333,0.032048,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,0,train,val,train,train,train,train,train,train,train,val,train,train,val,train,train,train,val,train,train,train,train,train,train,train,val,train,val,train,train,train,val,train,train,train,train,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,val,train
1195,2010_004808,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004808.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004808.png,500,375,187500,0,0,0,0,0,0,0,70959,0,0,0,0,0,0,0,0,0,0,0,0,110086,6455,cat,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5871253333333334,0.03442666666666667,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,3,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,val,train,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,val,train,train,train,train,train,train,train,train,val,train,train,train,train,val
1196,2010_004900,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004900.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004900.png,333,500,166500,0,0,0,0,0,0,0,0,0,0,0,62221,0,0,0,0,0,0,0,0,75609,28670,dog,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3736996996996997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4541081081081081,0.1721921921921922,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,14,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val
1197,2010_004916,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004916.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004916.png,413,500,206500,0,0,0,0,0,0,0,0,0,0,0,67434,0,0,0,0,0,0,0,0,131657,7409,dog,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32655690072639226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6375641646489104,0.03587893462469734,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,14,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train
